  500   124750
    5      14      40
    5      15      12
    5      16      16
    5      17      36
    5      18      21
    5      19      30
    5      20       8
    5      21      50
    5      22       6
    5      23      40
    5      24      45
    5      25       6
    5      26      33
    5      27      37
    5      28       9
    5      29      13
    5      30      31
    5      31      25
    5      32      43
    5      33      23
    5      34      41
    5      35      22
    5      36      45
    5      37      39
    5      38      11
    5      39      28
    5      40      39
    5      41      25
    5      42      34
    5      43       5
    5      44      18
    5      45      23
    5      46      26
    5      47      21
    5      48      32
    5      49      21
    5      50      14
    5      51      19
    5      52      39
    5      53      38
    5      54      46
    5      55      25
    5      56      21
    5      57      20
    5      58       9
    5      59       7
    5      60      35
