 5000   25000
  183    1496      84
  183    1741      39
  183    1901       3
  183    1918      24
  183    2551      71
  183    2614      76
  183    3458      80
  183    4475      60
  183    4931       6
  184     840      56
  184     871      94
  184    1522      75
  184    2348      77
  184    2438      69
  184    4514      48
  185     367      54
  185     577      48
  185     879      51
  185    1309       9
  185    1547      57
  185    2096      76
  185    2370      39
  185    2599      16
  185    2914      23
  185    3430      59
  185    3835      94
  185    3841      72
  185    4037      81
  185    4197      58
  185    4990      40
  186     792      62
  186    1520      84
  186    1719       9
  186    1873      31
  186    2049      79
  186    2388       9
  186    2644      89
  186    3086      61
  186    3391      27
  186    3466      76
  186    3754       1
  186    4434      31
  186    4802      22
  187     366      56
  187    1241      86
  187    1314      88
  187    1751      66
  187    1843      38
  187    2824       5
  187    3319      75
  187    3329      88
  187    4309      70
  187    4633      35
  188     333      17
  188     402       8
  188    2517      24
  188    2761      26
  188    4028      91
  188    4404      92
  188    4561      20
  188    4592      11
  188    4617      69
  189    1744      10
  189    2274      18
  189    2606      11
  189    2706      63
  189    3076      42
  189    3087      85
  189    3277      40
  189    3866       1
  189    4085      90
  189    4516      48
  189    4866      63
  190     291       7
  190    1925      85
  190    1943      97
  190    1977      27
  190    2056      31
  190    2403      26
  190    2443      62
  190    3212      57
  190    3480       8
  190    4956      61
  191     293      94
  191     326      98
  191     388      63
  191     432      55
  191     802      15
  191    1515      93
  191    1908      21
  191    1965       7
  191    2263      66
  191    2426      73
  191    3115      35
  191    3566      45
  191    3927      67
  191    4576      89
  192     270      95
  192     293      92
  192     314      88
  192     349       3
  192     566      99
  192    1546      41
  192    1637       2
  192    2144      57
  192    3080      19
  192    3139      82
  192    3897       8
  192    4406      68
  192    4509      27
  192    4552      63
  193    1152      99
  193    1457      10
  193    2104      81
  193    3135      49
  193    3402      40
  193    3476      84
  193    4315      55
  193    4762      15
  194    1531      63
  194    1733      15
  194    2407      40
  194    4421      58
  194    4486      59
  194    4558      18
  194    4618      54
  195     945      92
  195    1600      30
  195    1959      88
  195    3887      61
  195    4278       8
  195    4444      19
  195    4758      23
  195    4990      83
  196     465      20
  196     548      37
  196     569      27
  196    1115      22
  196    1125      70
  196    2601      16
  196    3443      61
  196    4048      48
  196    4206      52
  196    4216      53
  196    4837      41
  197     955       3
  197    1816      92
  197    3239      50
  197    3505      62
  197    3968      83
  197    4097      52
  197    4239       8
  197    4570      48
  197    4925      13
  198     963       6
  198    1959      96
  198    3025       4
  198    4513      39
  199     678      47
  199     754      37
  199    1299      11
  199    1342      32
  199    1429      82
  199    2200      63
  199    2350      49
  199    2442      98
  199    2483      69
  199    3181      66
  199    4165      45
  200     232      29
  200     579      56
  200    1299      78
  200    1741      55
  200    1995      39
  200    2139      62
  200    2198      58
  200    2551      46
  200    2581      49
  200    3154      73
  200    3748      10
  200    4174      44
  200    4219      82
  201     258      67
  201     487      68
  201    1255      16
  201    2386      23
  201    2834      72
  201    3549       7
  201    3883      29
  201    4458      60
  202     543      87
  202    2315      64
  202    3283      47
  202    4090      38
  202    4359      44
  202    4459      83
  203     642       5
  203     825      85
  203    1101      47
  203    1527      85
  203    3609       5
  203    3628      10
  204     866      54
  204    1260       8
  204    1735      10
  204    1782      48
  204    3156       4
  204    3157      92
  204    3330      47
  204    3371      98
  204    3528      77
  204    4313      36
  204    4634      41
  204    4868      70
  205     967      64
  205    1663      48
  205    2601      71
  205    2634      80
  205    2987      12
  205    3216      74
  205    3536      21
  205    3713      30
  206     208      69
  206    3028      13
  206    3498      56
  206    3585      56
  206    3593       3
  206    3652      33
  206    4552      31
  207     662      33
  207     734      61
  207    1628      13
  207    2156      38
  207    2216      23
  207    3005      15
  207    4187      18
  207    4649       4
  207    4797      69
  207    4985      78
  208     239      38
  208     829      10
  208    1091      41
  208    1226      40
  208    1827      59
  208    2040      52
  208    2331      72
  208    2892      44
  208    3026       2
  208    3282      16
  208    3318       9
  208    4974       7
  209     248      72
  209     377      68
  209     649      77
  209     809       8
  209     845      16
  209     954      83
